station,latitude [degree],longitude [degree],height of station ground above mean sea level [m]
86614,-10.44,-38.06,364
86615,-10.24,-37.45,310
86616,-10.57,-37.03,6
86618,-10.28,-36.29,12
86619,-10.08,-36.17,76
86620,-11.01,-68.44,219
86622,-11.27,-61.26,212
86624,-11.23,-58.46,376
86625,-11.17,-57.32,262
86626,-11.59,-55.34,373
86628,-11.37,-50.44,220
86629,-11.53,-49.36,222
86630,-11.45,-49.03,289
86632,-11.36,-46.51,734
86633,-11.01,-44.31,452
86634,-11.05,-43.08,405
86635,-11.20,-41.52,757
86636,-11.12,-40.28,455
86637,-11.40,-39.01,341
86638,-11.16,-37.48,210
86639,-11.49,-37.37,16
86642,-12.44,-60.09,592
86643,-12.31,-58.14,433
86645,-12.33,-55.43,382
86647,-12.38,-52.13,384
86649,-12.01,-48.33,244
86650,-12.37,-47.59,277
86651,-12.09,-45.49,756
86652,-12.09,-45.00,472
86653,-12.12,-43.13,432
86654,-12.34,-41.23,441
86655,-12.07,-40.21,382
86656,-12.31,-40.17,251
86657,-12.40,-39.09,227
86658,-12.12,-38.58,233
86659,-12.46,-38.10,12
86661,-13.43,-59.46,593
86662,-13.47,-57.50,572
86663,-13.02,-57.06,355
86664,-13.27,-56.40,352
86665,-13.25,-54.45,520
86666,-13.11,-53.15,381
86670,-13.15,-46.53,1255
86671,-13.20,-44.37,551
86672,-13.16,-43.25,442
86673,-13.09,-41.46,1292
86674,-13.32,-40.07,757
86675,-13.01,-39.37,409
86676,-13.21,-39.08,107
86677,-13.54,-38.58,12
86678,-13.00,-38.30,53
86682,-14.39,-57.26,323
86684,-14.25,-54.02,476
86685,-14.56,-53.53,650
86686,-14.01,-52.13,434
86689,-14.59,-49.32,524
86690,-14.28,-48.27,585
86691,-14.08,-47.31,1262
86692,-14.05,-46.22,836
86693,-14.24,-44.24,514
86694,-14.12,-42.45,553
86695,-14.55,-42.48,572
86696,-14.11,-41.40,472
86697,-14.53,-40.48,874
86698,-14.10,-39.42,127
86699,-14.39,-39.10,80
86701,-15.04,-59.52,224
86702,-15.15,-59.21,258
86703,-15.07,-58.08,305
86704,-15.19,-57.14,147
86705,-15.37,-56.06,153
86707,-15.32,-55.08,751
86709,-15.54,-52.15,349
86712,-15.56,-50.08,514
86713,-15.13,-48.59,669
86714,-15.54,-48.07,1154
86715,-15.47,-47.56,1161
86716,-15.36,-47.38,1202
86718,-15.31,-46.26,896
86719,-15.18,-45.37,882
86720,-15.05,-44.01,462
86721,-15.43,-42.26,855
86722,-15.45,-41.27,752
86723,-15.15,-40.14,271
86724,-15.17,-39.05,84
86728,-16.27,-54.34,286
86729,-16.21,-53.46,528
86730,-16.58,-51.49,739
86732,-16.58,-50.26,680
86734,-16.39,-49.13,772
86735,-16.41,-48.37,951
86736,-16.16,-47.58,960
86737,-16.47,-47.37,1204
86738,-16.33,-46.53,633
86739,-16.22,-45.07,462
86740,-16.43,-43.52,648
86741,-16.10,-42.19,497
86742,-16.35,-41.29,268
86743,-16.10,-40.41,210
86744,-16.05,-39.13,90
86745,-16.23,-39.11,87
86748,-17.11,-54.30,587
86750,-17.49,-53.17,877
86751,-17.34,-52.36,708
86752,-17.55,-51.43,584
86753,-17.47,-50.58,784
86755,-17.43,-49.06,773
86756,-17.18,-48.17,754
86757,-17.34,-47.12,1002
86758,-17.47,-46.07,872
86759,-17.15,-44.50,505
86761,-17.42,-42.23,934
86762,-17.54,-41.31,477
86763,-17.48,-40.15,210
86764,-17.44,-39.15,4
86765,-17.58,-38.42,27
86767,-19.00,-57.38,128
86768,-18.59,-56.37,106
86770,-18.31,-54.44,254
86772,-18.48,-52.36,820
86773,-18.58,-50.38,490
86774,-18.25,-49.12,490
86775,-18.57,-49.32,562
86776,-18.55,-48.15,871
86777,-18.09,-47.56,892
86778,-19.00,-46.59,965
86779,-18.12,-45.28,923
86780,-18.45,-44.27,672
86781,-18.14,-43.39,1358
86782,-18.47,-42.57,862
86783,-18.47,-41.59,265
86784,-18.47,-40.59,272
86785,-18.42,-40.23,156
86786,-18.43,-39.51,41
86789,-19.25,-54.33,649
86791,-19.07,-51.43,518
86792,-19.42,-51.11,426
86793,-19.32,-49.32,549
86794,-19.59,-48.09,570
86795,-19.53,-47.26,914
86796,-19.36,-46.56,1022
86797,-19.29,-45.36,724
86798,-19.53,-44.25,744
86800,-19.53,-43.58,871
86801,-19.35,-42.38,335
86802,-19.44,-42.08,617
86803,-19.30,-41.04,195
86804,-19.59,-40.35,990
86805,-19.21,-40.04,42
86807,-20.24,-56.26,142
86808,-20.29,-55.47,157
86809,-20.59,-54.58,466
86810,-20.27,-54.37,532
86812,-20.25,-52.53,340
86813,-20.47,-51.42,315
86814,-20.10,-50.36,459
86815,-20.25,-49.58,488
86816,-20.34,-48.33,535
86817,-20.22,-47.46,602
86818,-20.35,-47.23,1028
86819,-20.45,-46.38,786
86820,-20.27,-45.27,880
86821,-20.02,-44.01,1210
86823,-20.33,-43.45,1063
86824,-20.46,-42.52,714
86825,-20.16,-42.11,838
86828,-20.45,-41.29,140
86829,-20.38,-40.44,37
86830,-20.19,-40.19,11
86833,-21.42,-57.33,87
86834,-21.37,-55.11,403
86836,-21.46,-54.32,331
86838,-21.19,-50.56,376
86839,-21.05,-49.55,407
86840,-21.40,-49.44,461
86841,-21.08,-48.50,527
86842,-21.20,-48.07,546
86843,-21.51,-48.48,494
86844,-21.47,-47.05,732
86845,-21.59,-47.53,865
86846,-21.55,-46.23,1152
86848,-21.34,-45.24,927
86849,-21.06,-44.15,993
86850,-21.13,-43.46,1157
86851,-21.46,-43.22,952
86852,-21.06,-42.23,272
86853,-21.06,-41.02,82
86854,-21.35,-41.57,37
86855,-21.43,-41.21,27
86857,-22.32,-55.32,652
86858,-22.12,-54.55,471
86859,-22.51,-54.36,381
86860,-22.18,-53.49,375
86861,-22.38,-52.53,364
86862,-22.39,-52.08,313
86863,-22.07,-51.24,437
86864,-22.22,-50.58,352
86865,-22.19,-49.04,552
86866,-22.57,-49.54,450
86867,-22.28,-48.33,545
86868,-22.42,-47.27,573
86869,-22.25,-46.48,635
86870,-22.52,-46.03,662
86871,-22.19,-45.22,1278
86872,-22.45,-45.36,1582
86873,-22.24,-44.58,1042
86874,-22.27,-44.27,454
86875,-22.21,-43.42,359
86876,-22.28,-43.17,1779
86877,-22.35,-43.16,35
86878,-22.48,-43.41,36
86879,-22.52,-43.25,47
86881,-22.55,-43.14,16
86884,-22.59,-43.22,5
86887,-22.59,-43.11,47
86888,-22.27,-42.59,982
86889,-22.20,-42.41,1048
86890,-22.03,-41.03,6
86891,-22.23,-41.49,34
86892,-22.59,-42.01,6
86894,-23.00,-55.20,433
86895,-23.58,-55.01,404
86896,-23.27,-54.11,338
86897,-23.23,-53.40,387
86898,-23.22,-52.56,383
86899,-23.24,-51.56,544
86901,-23.25,-50.35,670
86902,-23.46,-50.11,932
86903,-23.30,-49.57,524
86904,-23.06,-48.57,727
86905,-23.59,-48.53,709
86906,-23.51,-48.10,646
86907,-23.26,-47.35,611
86910,-23.30,-46.37,794
86911,-23.03,-45.31,573
86912,-23.14,-45.25,876
86913,-23.13,-44.44,6
86914,-23.03,-43.36,11
86916,-24.32,-54.01,394
86917,-24.11,-53.02,470
86919,-24.26,-51.58,656
86921,-24.47,-50.00,1009
86922,-24.58,-48.25,669
86923,-24.40,-47.33,5
86924,-24.03,-46.16,47
86925,-25.36,-54.29,233
86926,-25.43,-53.45,348
86927,-25.42,-53.06,522
86929,-25.34,-51.05,1262
86930,-25.01,-50.51,810
86933,-25.27,-49.14,925
86934,-25.31,-48.49,61
86935,-25.30,-48.20,3
86936,-26.17,-53.38,812
86937,-26.47,-53.30,667
86938,-26.24,-52.51,962
86939,-26.25,-52.21,982
86940,-26.56,-52.24,891
86941,-26.24,-51.21,1020
86942,-26.24,-50.22,810
86943,-26.49,-50.50,954
86944,-26.56,-50.09,594
86945,-26.15,-49.35,871
86946,-26.55,-49.16,88
86947,-26.05,-48.39,4
86948,-26.57,-48.46,20
86950,-27.53,-54.29,278
86951,-27.24,-53.26,492
86952,-27.51,-53.47,552
86953,-27.55,-53.19,644
86954,-27.40,-52.18,767
86955,-27.10,-51.34,778
86956,-27.17,-50.36,984
86957,-27.25,-49.39,486
86958,-27.36,-48.37,3
86960,-28.39,-56.01,85
86961,-28.25,-54.58,247
86962,-28.36,-53.40,434
86963,-28.14,-52.24,686
86964,-28.51,-52.33,669
86965,-28.13,-51.31,844
86966,-28.31,-50.53,988
86967,-28.45,-50.03,1246
86968,-28.08,-49.29,1812
86969,-28.17,-49.56,1412
86970,-28.32,-49.19,50
86971,-28.56,-49.30,14
86972,-28.36,-48.49,54
86973,-29.51,-57.05,64
86975,-29.43,-55.32,123
86976,-29.11,-54.53,396
86977,-29.42,-53.42,97
86978,-29.52,-52.23,113
86979,-29.10,-51.32,642
86980,-29.22,-50.50,832
86981,-29.21,-49.44,6
86982,-30.22,-56.26,126
86983,-30.50,-55.36,330
86984,-30.20,-54.19,128
86985,-31.00,-54.49,172
86986,-30.33,-53.28,452
86988,-30.03,-51.10,48
86989,-30.49,-51.50,110
86990,-30.01,-50.08,3
86992,-31.21,-54.01,232
86993,-31.24,-52.42,466
86994,-31.15,-50.54,12
86995,-32.02,-52.06,4
86996,-32.33,-53.23,49
86998,-33.45,-53.22,28
87007,-22.06,-65.36,3459
87016,-23.09,-64.20,357
87022,-22.37,-63.48,450
87046,-24.23,-65.06,905
87047,-24.51,-65.29,1221
87065,-24.11,-62.53,205
87078,-24.42,-60.36,130
87097,-25.44,-54.29,270
87121,-26.50,-65.07,450
87129,-27.45,-64.18,199
87148,-26.45,-60.29,93
87155,-27.26,-59.03,52
87162,-26.13,-58.14,60
87163,-26.17,-53.40,815
87166,-27.27,-58.46,62
87173,-27.35,-56.41,72
87178,-27.23,-55.58,125
87187,-27.29,-55.08,303
87211,-28.04,-67.34,1201
87213,-29.13,-67.27,945
87217,-29.23,-66.48,429
87222,-28.36,-65.45,454
87244,-29.54,-63.44,341
87257,-29.53,-61.56,88
87270,-29.12,-59.42,53
87286,-29.47,-57.59,73
87289,-29.41,-57.09,70
87305,-30.14,-68.44,1175
87311,-31.34,-68.25,598
87320,-30.21,-66.18,461
87322,-31.20,-66.35,658
87328,-31.57,-65.09,569
87344,-31.18,-64.13,493
87345,-31.25,-64.12,426
87347,-31.27,-64.17,502
87349,-31.40,-63.53,338
87371,-31.42,-60.48,18
87374,-31.47,-60.29,78
87393,-30.16,-57.38,54
87395,-31.18,-58.00,38
87405,-32.36,-69.20,1891
87412,-33.46,-69.03,940
87416,-33.04,-68.28,653
87418,-32.51,-68.48,704
87420,-32.54,-68.52,827
87436,-33.16,-66.21,713
87444,-32.23,-65.11,620
87448,-33.43,-65.22,486
87453,-33.06,-64.17,421
87467,-32.41,-62.09,114
87468,-33.41,-61.58,113
87470,-32.12,-61.43,96
87480,-32.54,-60.47,25
87497,-33.01,-58.37,21
87506,-35.29,-69.35,1425
87509,-34.35,-68.24,748
87532,-35.41,-63.46,145
87534,-34.08,-63.22,137
87544,-35.50,-61.52,87
87548,-34.33,-60.56,81
87550,-35.26,-60.53,76
87553,-34.27,-58.35,10
87563,-36.02,-59.08,38
87568,-34.29,-58.37,4
87571,-34.36,-58.37,12
87576,-34.49,-58.33,20
87582,-34.34,-58.25,6
87585,-34.35,-58.29,25
87593,-34.58,-57.54,19
87596,-35.21,-57.18,22
87623,-36.36,-64.17,191
87637,-37.27,-61.53,233
87640,-36.11,-61.04,94
87641,-36.50,-59.53,147
87643,-36.53,-60.13,166
87645,-37.14,-59.14,175
87648,-36.19,-57.43,9
87649,-37.42,-59.47,207
87658,-36.33,-56.41,4
87679,-37.36,-62.23,304
87688,-38.22,-60.17,115
87692,-37.56,-57.35,21
87715,-38.57,-68.08,271
87736,-38.59,-64.05,79
87750,-38.43,-62.10,83
87765,-41.09,-71.10,840
87774,-41.15,-68.42,888
87784,-40.45,-65.02,20
87791,-40.52,-63.00,7
87800,-41.57,-71.32,337
87803,-42.54,-71.09,797
87814,-43.52,-69.03,460
87823,-42.45,-65.06,136
87828,-43.13,-65.17,43
87852,-46.32,-70.59,429
87860,-45.48,-67.28,46
87880,-48.47,-70.10,357
87896,-47.44,-65.54,80
87904,-50.17,-72.03,204
87909,-49.18,-67.48,62
87925,-51.37,-69.18,19
87934,-53.47,-67.46,22
87936,-54.42,-67.15,105
87938,-54.50,-68.18,57
88870,-51.25,-60.34,480
88878,-51.19,-59.36,16
88881,-51.40,-58.06,458
88883,-51.54,-60.55,17
88889,-51.49,-58.27,74
88894,-52.09,-60.36,361
88897,-52.26,-59.05,15
88900,-54.01,-38.03,2
88903,-54.17,-36.30,3
88963,-63.24,-57.00,24
88968,-60.44,-44.44,8
88981,-56.17,-27.35,113
88986,-59.27,-27.19,268
89002,-70.40,-8.15,42
89003,-71.10,-6.48,694
89004,-71.40,-2.50,817
89009,-90.00,0.00,2835
89011,-71.22,-10.02,574
89013,-82.46,-13.03,1968
89014,-73.03,-13.23,497
89016,-73.06,-13.09,363
89022,-75.34,-25.30,30
89034,-77.52,-34.38,256
89047,-80.26,-44.26,105
89049,-85.40,-46.23,1860
89050,-62.12,-58.54,15
89052,-62.10,-58.28,2
89053,-62.14,-58.40,11
89054,-62.11,-58.51,17
89055,-64.14,-56.38,200
89056,-62.12,-58.59,48
89057,-62.30,-59.41,5
89058,-62.13,-58.58,10
89059,-63.19,-57.54,10
89062,-67.34,-68.07,33
89063,-65.15,-64.16,11
89064,-62.39,-60.23,12
89065,-71.19,-68.17,66
89066,-68.08,-67.06,7
89070,-62.59,-60.41,12
89079,-84.00,-79.30,1285
89081,-80.18,-81.20,905
89087,-85.12,-87.53,1634
89108,-89.00,-1.01,2755
89132,-74.46,-136.48,142
89250,-62.05,-58.24,267
89251,-62.14,-58.47,11
89252,-62.05,-58.23,18
89253,-63.11,-55.24,75
89257,-75.48,-58.53,59
89260,-65.56,-61.51,50
89262,-67.01,-61.28,45
89263,-66.00,-66.08,20
89265,-67.01,-61.30,50
89266,-72.12,-60.10,115
89267,-67.34,-62.09,50
89269,-64.47,-64.04,8
89272,-74.48,-71.29,1589
89314,-84.36,-115.51,1463
89324,-80.01,-119.26,1530
89327,-73.12,-127.03,230
89329,-83.00,-121.25,945
89332,-82.36,-137.05,549
89345,-81.39,-149.00,620
89376,-79.49,-178.32,55
89377,-82.28,-174.35,55
89504,-72.01,2.32,1277
89507,-75.00,0.00,2892
89512,-70.46,11.50,124
89526,-71.57,23.21,1397
89528,-82.46,28.35,2912
89532,-69.00,39.35,26
89536,-78.39,35.38,3620
89542,-67.40,45.51,50
89558,-82.07,55.02,3730
89564,-67.36,62.53,16
89570,-68.28,78.49,547
89571,-68.34,77.58,23
89573,-69.22,76.22,18
89574,-69.23,76.23,15
89575,-69.45,73.42,46
89577,-80.22,77.22,4084
89578,-76.25,77.02,2824
89586,-69.08,86.00,2078
89592,-66.33,93.01,45
89598,-82.01,96.46,3565
89601,-66.16,100.45,43
89606,-78.28,106.52,3490
89610,-65.51,113.04,90
89611,-66.17,110.31,42
89614,-66.42,111.30,727
89615,-66.41,111.32,755
89625,-75.06,123.25,3234
89627,-77.14,123.31,3084
89628,-83.52,129.37,2865
89637,-69.31,130.01,2560
89642,-66.40,140.00,43
89643,-66.49,141.23,39
89646,-71.39,148.39,2095
89648,-75.32,145.52,2510
89657,-69.30,159.23,291
89659,-73.38,160.39,1925
89661,-73.31,169.45,569
89662,-74.42,164.06,93
89664,-77.51,166.40,24
89666,-76.43,162.58,151
89667,-77.57,166.30,10
89734,-77.19,39.42,3810
89744,-74.01,43.04,3353
89767,-70.54,69.52,84
89768,-78.33,166.39,920
89769,-78.28,168.23,50
89776,-69.25,76.11,35
89799,-89.00,89.40,2935
89807,-66.33,107.45,42
89809,-66.17,110.46,399
89811,-66.44,112.50,1368
89815,-66.35,110.42,63
89828,-75.07,123.22,3250
89832,-66.42,139.50,243
89834,-67.23,138.44,1560
89836,-77.26,134.09,2651
89859,-74.37,164.14,29
89864,-74.57,163.41,80
89865,-76.09,168.24,274
89866,-77.26,163.45,84
89868,-79.49,170.32,60
89869,-79.54,165.46,75
89872,-77.47,170.49,45
89873,-83.04,174.14,60
89879,-71.53,171.13,30
91066,28.13,-177.22,3
91158,22.13,-159.27,98
91159,21.59,-159.46,3
91161,22.09,-159.39,1280
91163,21.54,-159.36,7
91165,22.00,-159.21,32
91166,21.53,-159.25,16
91168,22.05,-159.19,88
91182,21.21,-157.56,5
91190,20.54,-156.26,20
91191,20.42,-156.27,3
91194,20.33,-156.35,366
91202,10.12,139.48,2
91203,10.02,139.48,5
91204,10.02,139.48,2
91212,13.29,144.48,75
91221,14.10,145.15,179
91222,18.54,145.36,2
91231,15.00,145.38,82
91234,20.03,145.13,50
91246,19.17,166.39,5
91251,11.22,162.21,2
91258,11.14,169.51,2
91259,11.14,169.41,3
91275,16.44,-169.31,2
91285,19.43,-155.03,10
91287,19.31,-154.49,15
91294,19.00,-155.40,290
91314,5.20,132.23,3
91315,6.41,143.05,3
91317,7.23,143.55,4
91319,8.36,144.33,2
91321,7.21,147.13,3
91324,7.21,149.12,2
91325,6.42,149.18,3
91326,8.35,149.39,3
91334,7.27,151.51,3
91338,5.20,153.44,2
91339,5.30,153.49,3
91343,7.38,155.10,3
91348,6.58,158.12,38
91352,6.13,160.42,4
91353,6.13,160.42,4
91354,9.46,160.59,3
91355,5.21,162.57,2
91356,5.20,163.02,4
91365,8.54,165.44,2
91366,8.44,167.44,8
91367,7.16,168.50,3
91368,7.16,168.50,2
91369,5.55,169.39,3
91371,9.28,170.15,3
91374,8.54,170.51,3
91376,7.04,171.18,5
91377,6.06,171.24,2
91378,6.05,171.44,4
91385,5.53,-162.03,2
91408,7.20,134.29,30
91410,3.01,131.11,5
91411,8.18,137.29,3
91413,9.30,138.05,28
91425,3.51,155.01,4
91434,1.05,154.46,3
91442,4.36,168.41,3
91487,3.51,-159.22,5
91490,1.59,-157.29,3
91502,-6.42,156.23,3
91503,-8.20,157.16,6
91507,-8.47,160.44,11
91520,-9.25,160.03,9
91521,-9.26,160.03,10
91527,-10.25,161.55,3
91532,-0.31,166.55,7
91533,-0.54,169.32,66
91541,-10.42,165.48,24
91546,-11.33,160.04,15
91551,-13.51,167.33,18
91553,-15.17,167.59,27
91554,-15.31,167.13,44
91555,-16.25,167.48,26
91557,-17.42,168.18,21
91565,-19.27,169.13,8
91568,-20.14,169.46,7
91570,-18.29,163.05,4
91571,-20.28,164.13,595
91573,-19.43,163.40,84
91574,-19.58,158.29,6
91577,-20.34,164.17,19
91579,-20.38,166.34,9
91582,-20.47,167.14,32
91583,-20.56,165.20,14
91587,-21.29,168.02,48
91590,-22.01,166.13,11
91592,-22.17,166.27,71
91596,-22.35,167.27,104
91598,-22.21,171.21,28
91601,3.02,172.47,1
91610,1.21,172.55,4
91612,1.23,173.09,2
91623,-1.21,176.00,3
91629,-2.40,176.50,7
91631,-5.40,176.08,3
91636,-7.14,177.09,2
91643,-8.31,179.13,2
91648,-10.45,179.30,3
91650,-12.30,177.03,27
91652,-16.08,-179.59,63
91656,-16.26,179.25,3
91657,-16.28,179.21,16
91659,-17.00,178.42,36
91660,-16.42,177.35,50
91663,-16.48,179.20,3
91665,-16.41,-179.52,21
91669,-17.21,178.13,15
91670,-17.09,176.54,6
91676,-17.14,-178.57,52
91679,-17.36,177.27,2
91680,-17.45,177.27,24
91682,-18.09,177.25,9
91683,-18.03,178.34,7
91689,-18.08,178.26,2
91690,-18.09,178.27,9
91691,-18.14,-178.48,3
91693,-19.03,178.10,33
91697,-19.08,179.45,5
91699,-20.40,-178.43,28
91701,-2.46,-171.43,2
91720,-8.32,-172.31,3
91723,-9.11,-171.53,3
91724,-9.12,-171.55,3
91727,-9.23,-171.16,4
91735,-13.27,-172.24,121
91736,-13.45,-172.15,23
91737,-13.32,-172.43,236
91738,-13.50,-172.00,10
91739,-13.50,-172.01,10
91740,-13.51,-172.07,46
91741,-13.53,-171.36,48
91742,-14.02,-171.46,4
91743,-13.57,-171.36,292
91753,-13.14,-176.12,28
91754,-14.18,-178.07,36
91757,-13.36,-172.13,11
91759,-13.49,-172.00,5
91761,-13.45,-172.32,123
91762,-13.48,-171.47,2
91763,-14.03,-171.27,46
91765,-14.20,-170.43,5
91769,-14.01,-171.49,5
91772,-15.34,-175.37,61
91776,-15.57,-173.46,3
91779,-18.35,-173.58,70
91780,-18.39,-173.59,10
91784,-19.48,-174.21,3
91785,-19.57,-174.42,4
91786,-20.15,-174.48,36
91792,-21.14,-175.09,41
91802,-9.02,-158.03,1
91809,-10.26,-161.01,2
91811,-10.53,-165.49,3
91819,-13.14,-163.05,3
91822,-19.04,-169.55,22
91823,-19.03,-169.55,7
91824,-19.05,-169.56,59
91831,-18.50,-159.46,5
91841,-20.10,-157.21,25
91843,-21.12,-159.49,7
91848,-21.55,-157.57,41
91901,-0.23,-160.01,2
91902,-4.03,-155.00,2
91925,-9.48,-139.02,53
91929,-16.27,-151.45,3
91936,-17.45,-149.10,3
91938,-17.33,-149.37,2
91943,-14.27,-145.02,3
91944,-18.04,-140.58,5
91945,-19.54,-144.57,3
91948,-23.08,-134.58,89
91954,-23.22,-149.32,6
91958,-27.37,-144.20,2
91960,-25.04,-130.06,265
91961,-25.04,-130.06,265
91962,-25.04,-130.06,265
91964,-25.04,-130.06,265
92001,-6.05,141.11,35
92003,-9.05,143.12,9
92004,-3.35,143.40,4
92006,-5.29,144.36,884
92010,-6.04,145.23,1587
92011,-6.01,144.58,1493
92012,-7.57,145.46,3
92014,-5.13,145.48,5
92017,-4.13,142.49,10
92021,-6.10,143.40,1676
92022,-2.42,141.19,3
92023,-7.12,146.39,583
92031,-6.22,143.18,807
92035,-9.23,147.13,48
92040,-2.01,146.59,4
92044,-2.03,147.25,4
92045,-3.54,141.11,79
92047,-6.34,146.43,70
92051,-6.39,143.53,1036
92057,-9.35,148.38,45
92058,-9.05,149.19,15
92068,-9.58,149.23,1005
92069,-10.03,151.00,3
92070,-10.37,150.40,3
92071,-6.10,150.57,3
92072,-5.28,150.24,8
92076,-2.34,150.49,4
92077,-10.19,150.20,23
92080,-9.40,150.47,15
92082,-3.19,154.40,3
92083,-3.40,152.27,42
92084,-4.01,153.40,2
92087,-10.41,152.50,7
92090,-11.19,154.14,10
92092,-11.18,153.16,3
92100,-4.20,152.22,13
93004,-34.26,172.41,213
93012,-35.08,173.16,85
93021,-35.16,173.55,151
93023,-35.08,174.01,87
93057,-35.46,174.22,38
93069,-35.54,175.07,60
93098,-36.47,174.38,26
93103,-36.36,174.50,100
93110,-37.01,174.48,7
93129,-36.50,175.41,5
93146,-37.22,175.41,19
93173,-37.52,175.20,53
93186,-37.40,176.12,5
93191,-37.55,176.55,7
93196,-37.34,178.19,46
93201,-38.10,174.42,28
93226,-38.53,175.20,186
93245,-38.45,176.05,402
93247,-38.06,176.19,286
93257,-38.24,176.45,175
93285,-38.23,178.18,13
93292,-38.40,177.59,5
93309,-39.00,174.11,28
93313,-39.37,174.17,100
93327,-39.58,175.02,14
93339,-39.27,175.39,820
93373,-39.28,176.52,3
93376,-39.39,177.05,113
93393,-39.07,177.58,136
93397,-39.01,177.24,13
93402,-40.12,175.23,49
93404,-40.19,175.37,39
93410,-40.37,175.16,15
93420,-40.54,174.59,8
93436,-41.20,174.48,4
93437,-41.17,174.46,127
93439,-41.20,174.48,4
93441,-40.03,176.16,347
93467,-40.59,175.38,105
93479,-41.35,175.14,8
93493,-40.29,176.37,292
93498,-40.54,176.13,120
93515,-41.44,171.35,5
93527,-40.33,173.00,5
93546,-41.18,173.13,6
93562,-40.40,174.00,180
93579,-41.31,173.52,36
93586,-41.06,174.27,68
93597,-41.44,174.17,6
93615,-42.43,170.59,40
93656,-42.54,172.43,181
93678,-42.25,173.42,108
93709,-43.52,169.00,5
93721,-44.40,167.55,3
93729,-44.43,169.15,352
93737,-44.15,170.07,460
93738,-43.46,170.08,656
93747,-44.32,169.53,485
93752,-45.13,169.23,231
93753,-44.02,170.46,403
93765,-43.54,171.48,91
93773,-44.18,171.13,27
93774,-42.57,171.34,743
93781,-43.29,172.32,36
93792,-43.45,173.07,238
93796,-44.58,171.05,30
93800,-45.13,166.53,19
93805,-46.09,166.37,44
93811,-45.32,167.38,209
93817,-45.02,169.41,372
93831,-45.01,168.44,357
93834,-45.45,168.27,195
93838,-45.57,167.54,149
93845,-46.25,168.19,3
93864,-46.07,168.53,123
93887,-46.27,169.49,131
93891,-45.56,170.12,2
93909,-47.17,167.28,102
93929,-50.30,166.18,40
93947,-52.33,169.09,16
93985,-43.49,-176.28,12
93994,-29.15,-177.56,50
94100,-14.18,126.39,24
94102,-13.45,126.09,8
94103,-14.07,123.33,5
94105,-12.37,131.03,19
94106,-14.43,134.45,16
94108,-11.10,132.29,11
94109,-11.33,132.56,11
94110,-12.20,133.00,9
94116,-12.38,130.22,4
94117,-13.44,130.41,16
94119,-11.24,130.25,19
94120,-12.25,130.54,35
94121,-13.10,130.07,4
94122,-11.46,130.02,8
94125,-13.03,131.02,105
94127,-12.15,131.53,2
94128,-13.50,131.11,44
94129,-11.18,131.46,20
94130,-14.56,130.49,76
94131,-14.31,132.23,135
94132,-14.28,132.16,106
94134,-11.09,132.09,10
94135,-11.03,132.59,2
94137,-12.40,132.54,28
94139,-11.39,133.23,20
94140,-12.06,134.54,17
94141,-13.20,133.05,416
94143,-13.40,134.20,105
94147,-11.00,136.46,19
94150,-12.16,136.49,53
94151,-13.39,136.57,18
94152,-16.05,136.18,17
94153,-13.58,136.28,14
94170,-12.41,141.55,19
94171,-12.37,142.05,40
94174,-10.35,142.17,5
94182,-10.03,143.04,4
94183,-13.46,143.07,160
94186,-12.47,143.18,18
94188,-14.58,145.19,19
94200,-19.45,120.51,8
94201,-16.27,123.01,9
94202,-18.41,121.47,12
94203,-17.57,122.14,9
94204,-17.34,123.49,78
94206,-18.11,125.34,115
94207,-17.31,118.57,8
94210,-15.31,123.09,6
94211,-16.25,126.06,547
94212,-18.14,127.40,424
94213,-17.01,128.13,205
94214,-15.29,128.07,16
94215,-15.23,126.19,386
94216,-15.47,128.43,44
94217,-16.38,128.27,165
94220,-15.40,130.29,23
94225,-15.45,131.55,222
94229,-17.23,131.07,198
94231,-18.20,130.38,317
94232,-16.24,131.01,90
94234,-16.16,133.23,211
94236,-17.33,133.32,223
94237,-15.34,133.13,186
94238,-19.39,134.11,377
94239,-16.27,136.05,41
94242,-18.38,135.57,219
94248,-15.45,136.49,13
94254,-16.40,139.10,12
94255,-19.55,138.07,232
94256,-16.40,139.11,9
94257,-17.07,139.36,5
94258,-17.13,137.57,61
94260,-17.45,139.32,6
94261,-18.45,138.42,127
94266,-17.41,141.04,19
94268,-15.29,141.45,11
94269,-18.12,142.15,119
94274,-18.18,143.32,303
94276,-16.00,144.05,205
94284,-16.43,146.07,9
94285,-16.23,145.34,4
94287,-16.52,145.45,8
94288,-16.57,145.45,4
94289,-16.28,147.52,6
94290,-17.43,148.27,7
94291,-17.31,146.02,10
94292,-18.15,146.01,8
94294,-19.15,146.46,9
94295,-18.31,146.23,10
94298,-19.06,152.23,8
94299,-16.17,149.58,10
94300,-24.53,113.40,5
94302,-22.14,114.06,6
94303,-21.28,115.01,6
94306,-21.11,115.59,12
94307,-20.21,116.51,30
94308,-20.46,117.09,11
94309,-20.47,117.09,13
94310,-19.35,119.06,10
94311,-20.06,119.35,10
94312,-20.22,118.38,8
94313,-22.15,118.20,464
94316,-23.10,117.45,424
94317,-23.25,119.48,525
94318,-23.02,115.02,112
94319,-21.43,122.14,293
94320,-20.09,127.59,421
94321,-23.16,129.23,455
94322,-23.12,131.55,609
94323,-24.17,131.33,613
